titulo,tipo,artista,fecha-lanzamiento,generos,id
The Lost Cuban Trios of Casa Marina,Album,Various Artists,2010,"latin, cumbia, bolero, ranchera",f26340a1-8073-4d64-94ec-a7938f9fc528
Afro-Beat Airways: West African Shock Waves - Ghana & Togo 1972-1978,Album,Various Artists,2010,"afrobeat, cumbia",5d0c6a62-ccf2-43e1-8623-72dc288cdfa4
New York Tropical,Album,Various Artists,2010,"electronic, house, latin, cumbia",d2395280-86ad-4669-86c0-de9704a89448
Escape Room,Album,Very Be Careful,2010,"latin, cumbia, vallenato",b9fa6715-6f77-4e27-ad03-3c30ea404b8c
In Limbo,Album,Rafiralfiro,2010,"electronic, ambient, folk, trip hop, cumbia",18dea921-363d-4dad-88fd-a623af020826
Dog With a Rope,Album,Quantic,2010,"electronic, latin, cumbia",be41ab27-9dc4-4713-8e88-b7d5dd70c529
Putumayo Presents: Latin Party,Album,Various Artists,2010,"salsa, latin, cumbia",e0ee9cb9-54bd-4559-b5e7-70119b4f83e1
Te metiste en mi corazón,Album,Antonio Ríos,2011,"latin, cumbia",048b1f90-2f04-4141-9c8f-0147269e1304
100% Cumbia,Album,Amar Azul,2011,"latin, cumbia",76be4308-ddaf-43c6-91e0-7778cdfd7db1
Aquí Los Bravos! The Best of Michi Sarmiento y su Combo Bravo 1967-77,Album,Michi Sarmiento y su Combo Bravo,2011,"latin, cumbia, descarga, guaguancó",c311a735-1554-42ec-ab6f-1877e37bdc3a
¡Gózalo! Bugalú Tropical Vol.4,Album,Various Artists,2011,"salsa, latin, cumbia, mambo",3d31f9d3-cf44-4da8-869d-81b2617ef3b0
Makumbala,Album,M.A.K.U. Soundsystem,2011,"punk, psychedelic, afrobeat, cumbia",a479a3cb-d9a1-49d8-a69f-2a9c00cd5d12
Afritanga: The Sound of Afrocolombia,Album,Various Artists,2011,"salsa, zouk, latin, cumbia",f17d09b7-68fe-46d7-9c97-cf52ae72b228
Where the Bad Ones Go,Album,Gabriel Sullivan,2011,"rock, lo-fi, cumbia",61859c17-6f0b-4aae-8367-fcdb88e785de
Colombia 45,Album,Various Artists,2011,"latin, cumbia",b839af5f-b588-4455-ba9d-832a2f0d5c72
Esquivando el éxito,Album,Damas Gratis,2011,"latin, cumbia villera",741fdbbb-c4dd-456a-9ebe-d70128435152
Hasta agotar stock!,Album,Tio Gasheta,2011,"ska, swing, cumbia, milonga",5d8b82c0-e66d-4dd4-911d-61fb51621ce1
Frente Cumbiero Meets Mad Professor,Album,Frente Cumbiero,2011,"latin, cumbia",43d72609-8014-405e-b20e-a3f679f937a8
The Original Sound of Cumbia: The History of Colombian Cumbia & Porro as Told by the Phonograph 1948-79,Album,Various Artists,2011,"latin, cumbia, porro, cumbia colombiana",7da6b390-8545-4893-90be-73d802fe1d5b
Cumbias Chichadélicas : Peruvian Psychedelic Chicha,Album,Various Artists,2011,"latin, cumbia, cumbia peruana",6e8d5ef1-ab92-4de0-8374-9e8998eba8cf
Cumbia salvaje,Album,Sonido Gallo Negro,2011,"rock, garage rock, latin, cumbia",f8a925c9-3d7d-4473-8feb-ec4f4deb4e87
Cartagena! Curro Fuentes and the Big Band Cumbia and Descarga Sound of Colombia 1962-72,Album,Various Artists,2011,"salsa, latin, cumbia, descarga, guaguancó",37612b6a-eee3-4737-8bab-944f39e1b6e7
"Boombahchero, Volume 2",Album,DJ Orion,2012,"salsa, latin, cumbia, baltimore club",3ad92c1c-049a-4929-b7d9-ba2837de7348
Mis favoritas,Album,Banda Machos,2012,"latin, cumbia, corrido",282049c2-e242-4a79-889e-628ba09a495f
Latin Noir: Everything Happens on the Beach,Album,Various Artists,2012,"electronic, latin, cumbia, descarga",e74975f6-3b3c-405f-8bb9-cab9f8be1789
Asi tocan los indios,Album,Gaiteros de San Jacinto,2012,"electronic, dub, cumbia, currulao",761b83e5-be97-4eae-8f53-da1cfdc8b255
Ves lo que quieres ver,Album,Bareto,2012,"reggae, dub, latin, merengue, cumbia",f01102ac-f486-4e42-8b14-82e814277e3b
Tropical Bass Station,Album,Cumbia Cosmonauts,2012,"electronic, club, cumbia, chicha",dd8a7ce2-ef47-4b36-937a-53b1b35503b3
Ondatrópica,Album,Ondatrópica,2012,"latin, cumbia",4d0d7da2-292f-4a50-b169-4e03a9e7c559
Llego El Combo,Album,Super Spanish Combo,2012,"hip hop, salsa, latin, cumbia",a28f1af1-0143-4a68-9f26-31ff2bb8411c
Supermeng,Album,Los Chavos,2012,"ska, reggae, latin, cumbia",57e6e70d-c79c-4776-a729-6c2e41ba89d2
Cumbia Beat Vol. 2 (Experimental Guitar-Driven Tropical Sounds From Perú 1966/1983),Album,Various Artists,2012,"psychedelic, latin, cumbia, guaracha",f5b462e9-4ac2-4165-85ed-b2c0fee5c6aa
Future Sounds of Buenos Aires,Album,Various Artists,2012,"electronic, latin, cumbia",7bb47fcc-c61c-45b7-97ed-7f871e7ba813
Puentera,Album,Sara Hebe,2012,"punk, pop punk, cumbia",7392b5dd-8903-4257-bf21-dcb2a9a58546
Tropico Balkanico,Album,La Mercosur,2012,"gypsy jazz, latin, klezmer, cumbia",685c85e6-aece-4d32-8466-c99c465bd1f9
Cumbia Cumbia 1 & 2,Album,Various Artists,2012,"latin, cumbia",c21c28be-973a-4ca1-a7d4-fdaa0f5158a6
Político,Album,Mexican Institute of Sound,2012,"hip hop, latin, podcast, cumbia",a0c7416e-09e7-4b12-9bf0-a6ea83216d1e
Y Suena El Mc Caco,Album,Mc Caco,2012,"latin, cumbia",694e8309-900b-47d2-b24f-8e6360243d3f
Tumbias Electrónicas,Album,Turbo Sonidero Futuristico,2013,"electronic, latin, cumbia",476d7d9b-e109-44b8-8106-cbf1072f175e
Ricarda Cometa,Album,Ricarda Cometa,2013,"noise, experimental, latin, cumbia",66075622-caec-4663-82ec-89a0899921f5
La Churumbela,Album,Vox Urbana,2013,"latin, cumbia, vallenato",ae7c38f1-9d8f-4d19-b991-f946e6a6810f
"Perú Maravilloso: Vintage Latin, Tropical and Cumbia",Album,Various Artists,2013,"latin, cumbia, mambo",1b1d60e4-4575-4bd1-a572-00d54c507f84
Mar,Album,Palenke Soultribe,2013,"electronic, electro, leftfield, latin, cumbia",999a7cd6-2fcf-4bb3-8a56-6bbd6589a96f
The Rough Guide to Cumbia,Album,Various Artists,2013,"latin, rough guide, cumbia",ba2b0f6d-b9fa-47f2-852c-15bdd1a8e376
Cumbiol Forte vol. 2,Album,Sonora Barón,2013,"latin, tropical, cumbia, nueva cumbia chilena",0d6cae0f-4602-486d-8f4d-c4c6983ddba0
jingle django es un colectivo internacional de música callejera. esto es el disco de jingle django,Album,jingle django,2013,"swing, klezmer, rumba, cumbia",2ba6df1f-3375-4cc4-a7a3-884d6a089055
Anthologie,Album,Sergent Garcia,2013,"reggae, salsa, latin, cumbia, ragga",d78cfd67-7954-42b0-8799-a08282f7b793
The Skeletal Essences of Afro Funk 1969-1980,Album,Orchestre Poly-Rythmo,2013,"funk, psychedelic, latin, afrobeat, cumbia",c1b76c11-c98b-4062-913b-c80e7ddbbe74
Ciao Bella!,Album,Candie Hank,2013,"electronic, dance, idm, electro, electronica, cumbia",4ee3ac48-5e94-4ffa-b6cd-afb75dfee4a7
Rebita - 1st Long Play recorded and pressed in Angola - 1973 (Limited Dance Edition),Album,Various Artists,2013,"afrobeat, cumbia",ecde51eb-2fc3-4996-9430-1c98d32253af
Fils d' Abraham,Album,Zion Dirty Sound,2013,"reggae, dub, latin, cumbia",1c350064-1ee3-40ea-afc2-2eadc83d91bb
¡Live at the Dust Ballroom!,Album,Chicha Dust,2013,"rock, psychedelic, cumbia, desert rock",
Boxeo Constitución,Album,El Remolón,2013,"electronic, house, dub, latin, cumbia",645227f9-271e-4675-b3dd-616b50541f38
Viernes cultural,Album,Los Ángeles Azules,2014,cumbia,06a7acd1-18ad-46b0-aa72-37376921682a
Animal Feel,Album,Zoonido,2014,"electronic, house, techno, latin, cumbia",f830db1b-19c5-4778-910a-9e3ca2064b7d
Sendero místico,Album,Sonido Gallo Negro,2014,"instrumental, psychedelic, cumbia",b40d776e-b7dc-4f1f-9c82-b69f1c4de778
Salvadora Robot,Album,Meridian Brothers,2014,"psychedelic, latin, cumbia, art pop, digital cumbia, tropicanibalismo",bf26b6ed-f52a-4b9a-82f9-f21adc33acc3
"Congolese Funk, Afrobeat & Psychedelic Rumba 1969-1978",Album,Verckys et l'Orchestre Vévé,2014,"afrobeat, cumbia",4459e4e2-a900-444a-89d6-6bfe22a7e6f2
El elefante,Album,Ocho y Media,2014,"ska, salsa, latin, cumbia, plena",1d25d1d5-dfdf-4d46-bfaf-a82600b9fa83
Canto,Album,Rebeca Lane,2014,cumbia,5cbda82c-c7bb-4825-b768-989f2f271744
Cycles of Existential Rhyme,Album,Chicano Batman,2014,"rock, indie rock, psychedelic, latin, cumbia",e5200b51-dc71-4ef8-9eab-720497cf64b1
MASHUP-MAN CUMBIERO,Album,Captain Cumbia,2014,"latin, western, cumbia",613e096b-30af-416d-a88c-f2c05095284e
Sentimiento electrónico,Album,Sonido San Francisco,2014,"electronica, tropicália, cumbia",7fa952e0-2624-4924-96ea-57d5d7f80572
Cuatro Vientos,Album,Sonido Pesao,2014,"hip hop, funk, merengue, cumbia",cd471edb-338d-4d87-b214-730e7c1e8aac
"Fiesta, que viva la",Album,Ensamble Polifónico Vallenato,2014,"salsa, latin, cumbia",60e2ae8b-a6db-4b3d-9932-759931b596c2
En vivo en el Teatro Colón,Album,Orquesta Cumbia Grande,2014,cumbia,ced480fd-52cc-4d3f-a977-5b719af73969
De sur a norte,Album,Los Vásquez,2014,"pop, ballad, latin, cumbia",8cec8673-5e50-4410-b4f0-be5e3d76e96e
Superbailable Vol. 1,Album,Orquesta Cumbia Grande,2015,cumbia,8efa88c2-0bbd-455f-b6c7-b5bebc56411d
Cumbias de oro,Album,El Búho,2015,cumbia,76f56551-1da0-4aa5-8459-ac81aa8a6a93
Buenaventura,Album,La Santa Cecilia,2015,"bossa nova, latin, mariachi, cumbia",24057bd4-635b-41e4-8944-c6668ed47192
Industria tropical,Album,Various Artists,2015,"electronic, industrial, experimental, latin, cumbia",54729917-7982-4634-9fb0-08e25ea6c4b9
Rock Is Dead: Long Live Paper and Scissors,Album,Tropa Magica,2015,"punk, psychedelic, cumbia",4467d95c-e7db-4a3f-a55c-03fd3e9a7cfd
La Remolacha,Album,Kiko Villamizar,2015,"salsa, latin, cumbia, afro house, porro, digital cumbia",ccce8ed6-9970-4626-9974-0323037ddc03
Bailazo,Album,Rolando Bruno,2015,cumbia,4eb49f9b-d0b8-4289-86cb-3b527e459e08
A Guide to the Birdsong of South America,Album,Various Artists,2015,"birdsong, cumbia",da2745e4-ad2d-4975-ab1d-139576b390ea
Colectivo vacío,Album,Sara Hebe,2015,"punk, pop punk, cumbia",21b977f9-80a2-43b3-9238-82da967c21ed
Celebrity Fever / Reworks and Dubs,Album,Zion Dirty Sound,2015,"reggae, dub, roots reggae, cumbia",fe1f3d6e-4cb6-494f-ba11-079cfac8c501
Aconcagua,Album,Sistema Beat Andino,2015,"dub, latin, folktronica, cumbia",aca13c2f-d812-4cb4-af83-2d7cb39b6ac3
Romperayo,Album,Romperayo,2015,"electronic, latin, cumbia, descarga",8847cb93-be8f-42c4-b9b2-947a23435e22
DJ Bongohead presents...Big Box of Afrosound,Album,Various Artists,2015,"salsa, latin, cumbia, guaracha",8d6aa0f9-91a8-4b98-a55c-45dfce14b68c
La reina de todas las fiestas,Album,Chico Trujillo,2015,"latin, cumbia, pachanga",ec3a8af6-d810-440e-9e77-38fef0ebc55e
Canta y no llores,Album,Kumbia Queers,2015,"electronic, punk rock, latin, cumbia",8ab6cd28-46bc-419c-9628-392ea204ab7c
The Rough Guide to Psychedelic Cumbia,Album,Various Artists,2015,"rock, psychedelic, latin, cumbia",1e40d38f-66bb-4bcf-83f8-0687d610ecc7
"Bone Idol, Volume 1",Album,Ashley Slater,2015,"jazz, reggae, salsa, cumbia",142d9366-78a1-4181-bba1-75e38feabe0d
Curva contracurva,Album,El Sonido Real,2015,"hip hop, dancehall, reggaeton, cumbia",df07b028-95c8-4dfc-9c6d-c3672bfa567d
Revuelta Danza Party,Album,Gypsy Kumbia Orchestra,2015,"latin, klezmer, cumbia",02c40174-3cc4-4544-8bcf-5e61b2898d06
Impredecible,Album,Bareto,2015,"reggae, latin, cumbia",92b05ec8-b38a-480e-b91e-23bbc57ec515
Lo más sabroso...,Album,The Latin Brothers,2015,"salsa, latin, cumbia",c4d31988-be69-46b0-9067-72828ca99624
Luz y sombra,Album,Locarno,2015,"latin, cumbia",dce33756-f5d8-480a-a2a8-690a6fdbac4c
El viaje de la cumbia,Album,Sonora Marta la Reina,2015,"latin, cumbia, vallenato, porro, chamamé",91c49e3c-093d-487d-9666-8f0d722e8ec1
Skulltura Pt1,Album,Deela,2016,"electronic, hip hop, reggaeton, cumbia",72c5d83f-7b81-49ae-8b74-f758e0fb251e
The Rough Guide to Peru Rare Groove,Album,Various Artists,2016,"psychedelic, salsa, latin, cumbia, mambo, descarga, boogaloo, guajira, cumbia peruana",0afe5de4-fa0d-4d4b-9b8c-e2cfb1c2d8c6
Lindo Amorcito,Album,Los Dandy's,2016,"rock, electronic, latin, cumbia, guaracha",ab11cd7e-bc30-4ade-846b-43f0888c09ee
Cumbia Libertad: A Digital Cumbia Compilation,Album,Various Artists,2016,"electronic, electro, latin, cumbia",d5fea067-24a8-4db8-858d-20227dfd25fd
Gilda: No me arrepiento de este amor,Album,Natalia Oreiro,2016,"pop, latin, cumbia",05d95cd0-4c83-4d48-8a5e-c0378db0cb5d
Préndete a la Joda,Album,La Banda del Maestro,2016,"latin, cumbia",dcc68c11-aac0-4c80-b149-ffaa4aa7d15f
La Dame Blanche 2,Album,La Dame Blanche,2016,"hip hop, reggae, cumbia",218343f4-7588-45e9-bd1c-d51838f3accd
on s'appelle,Album,jingle django,2016,"swing, klezmer, rumba, cumbia",75bdc481-4430-47d4-8d57-6ce4818cdfaf
En estos días,Album,Regulo Caro,2016,"latin, cumbia, ranchera, corrido",cd899a3e-0c0d-4f78-8e22-138700023117
Mordiendo,Album,Tremenda Jauría,2016,"dubstep, punk, reggaeton, cumbia",926ea76c-afd7-4505-8fcc-35e775d2fc2d
Joelma,Album,Joelma,2016,"latin, merengue, cumbia, forró",3a96efcb-2dd9-4c8c-8a85-a768dab79886
Acontracorriente,Album,Willy Fuego,2016,"reggae, latin, rumba, cumbia",afcdd6ed-1c03-445d-a3cb-a836bb4bba05
Somos nosotros los buenos,Album,Damas Gratis,2016,"latin, cumbia villera",74d416be-5182-4716-bf62-1819e2da4021
1000 Watts,Album,Quantic,2016,"reggae, cumbia",c4ec8a7c-ce06-4894-bf2a-56f3d90f026b
DDDRC,Album,Dario Dubois Duo,2016,"noise, experimental, latin, cumbia",5b75c485-c9d9-4ca3-9685-0168de3e2ae3
Alma mestiza,Album,Rebeca Lane,2016,cumbia,15401db7-6385-4b25-9fda-3f47d39377cc
Killa Kumbias,Album,Turbo Sonidero,2016,"electronic, latin, cumbia",578d1d88-ea78-4461-ae6f-47b4080e3e37
¡Vamos a guarachar!,Album,Orkesta Mendoza,2016,"mariachi, cumbia",1eb40a3e-f28a-4cd2-9934-f202158bbef1
Las flores del sol,Album,Nilamayé,2016,"latin, cumbia",5fad8b28-ed32-46e0-86ac-927676eac781
Perreo Maluco,Album,Bigote,2016,cumbia,ce835035-c8c3-4b14-bc11-ce79b12c0132
Balkumbia,Album,Balkumbia,2016,cumbia,b833a152-8e1b-4f3e-9e4b-3e07dfb3e721
Candeleros en vivo (Sala Juglar),Album,Candeleros,2016,"salsa, merengue, cumbia",2cdedcc3-f260-469e-9533-61f8d3c9dd18
Mezcla,Album,M.A.K.U. Soundsystem,2016,cumbia,e279cf7a-ff59-4c19-aafd-0bbb27c4e2a3
Legend of Funaná (The Forbidden Music of the Cape Verde Islands),Album,Bitori,2016,"afrobeat, cumbia, funaná",77b9fbdd-6191-49da-8d7a-8ce9190c3db8
The Great Cumbia-Orchestra of Finland,Album,Suuri Suomalainen Cumbia-Orkesteri,2016,"latin, cumbia",45d7c867-181c-4065-ae05-f31597b1dff6
De plaza en plaza: Cumbia sinfónica,Album,Los Ángeles Azules,2016,"latin, cumbia",ff62643e-0585-416c-8bf3-7990bfd5326a
¡ Ay Ay Ay !,Album,La Dinamitaaa,2017,"latin, cumbia",
Kutu Prieta Pa Saranguia,Album,Son Palenque,2017,"latin, afrobeat, cumbia, soukous",0f25fa5b-faa6-4f8c-a27c-f17b030096cc
1804 KIDS,Album,Kelman Duran,2017,"electronic, reggae, latin, dancehall, cumbia",1c8b044a-78d9-4077-b738-d17d6b9863be
"La Danza del Agua, Part 2",Album,Various Artists,2017,"folk, cumbia",88a47819-eda0-4531-a8de-3c1925bcc59b
Tropikal Passport,Album,El Flecha Negra,2017,"reggae, latin, cumbia",0b538198-48d5-4d5b-80f6-7824875542e2
Going Back to Cali: Cut Chemist's Colombian Crates Remixed,Album,Cut Chemist,2017,"hip hop, salsa, cumbia, porro",d7999219-d190-442f-9083-6c626fc4da3d
Echadito para atrás,Album,Sonora Barón,2017,"latin, tropical, cumbia, nueva cumbia chilena",ab4df69c-7244-4c46-9a5e-d6d50d3c68ab
Coco Avenges,Album,Bicicletas Por La Paz,2017,"rock, reggae, psychedelic, latin, cumbia",c8b2523e-9323-4ce0-b188-f2a87de80f02
Mambo Cósmico,Album,Sonido Gallo Negro,2017,"instrumental, psychedelic, cumbia",d0489fba-662d-4598-b740-2faf3c683c65
Nikan,Album,Mas Aya,2017,"electronic, dance, cumbia",23f2f1df-cd9a-4c09-bf8c-9f2d979845ba
Sudor y arena,Album,Passion Coco,2017,"psychedelic, latin, cumbia, chicha",3d2bbbc9-7513-4b25-a182-f0a7e8091121
Dub de Gaita (El fin del mundo) vol II & III,Album,Gaiteros de San Jacinto,2017,"electronic, dub, cumbia, porro, currulao",1e0b94d0-e958-4776-b2bf-5741866a9113
Baile Bucanero,Album,Ondatrópica,2017,"reggae, latin, dancehall, calypso, cumbia",254c71d9-9e7b-4885-946c-2538347044d4
Balance,Album,El Búho,2017,"electronic, downtempo, electronica, latin, cumbia",e2e934c7-799d-42d4-85b2-8a262eb77156
Best Woman,Album,Vincent Ahehehinnou,2017,"afrobeat, cumbia, afro-funk",1e9af790-ccde-4579-8d86-42bf0bc93b1a
Club Redy,Album,Chico Sonido,2017,"latin, reggaeton, cumbia, trap",c3b825dc-675a-4cee-8738-c7429a7ebb86
Fiebre,Album,Dany F,2017,"electronic, cumbia, kuduro, champeta",d8ca8bc4-8caa-41ea-88e4-5a73622b2151
Banzeiro,Album,Dona Onete,2017,"samba, latin, cumbia, carimbó",
Abya Yala,Album,Combo Chimbita,2017,"rock, punk, psychedelic, cumbia",9c816b34-46df-4888-b0db-810246c9a500
Open Sea/Mar abierto,Album,Jenny and the Mexicats,2017,"flamenco, latin, cumbia, mexiko, ph_3_stars",73d692b2-1960-4134-875f-1c9e68081ea6
"Pop Makossa: The Invasive Dance Beat of Cameroon, 1976–1984",Album,Various Artists,2017,"funk, afrobeat, cumbia, afro-funk",1a767b68-1ea3-4b8f-a973-0b029087cf8a
Ayo,Album,Bomba Estéreo,2017,"latin, cumbia",2f7516cc-7a88-46f6-91f3-f4e92771d891
Aguas Frías,Album,Kiko Villamizar,2017,"latin, merengue, cumbia, porro",252c6ebd-90d7-407d-9411-8bd8eb7f35b4
¡Un Saludo! Mexican Soundsystem Cumbia in LA,Album,Various Artists,2017,"electronic, cumbia, cumbia sonidera",cb6174ad-3c3a-401f-bd0c-ad31347a422f
Zivot,Album,Jaro Milko & The Cubalkanics,2018,"latin, cumbia",
Colombia - Land of Sabrosura,Album,Various Artists,2018,"electronic, salsa, latin, cumbia, champeta",
Space in Time / Time in Space,Album,Dreckig,2018,"rock, electronic, club, cumbia",43990295-3810-4da3-bb20-2b9034284ffa
Genero genero,Album,El Hijo de la Cumbia,2018,"reggae, dub, latin, cumbia",e0862bae-6722-4175-a59c-35fa2d971bbb
Oye mujer,Album,Raymix,2018,"electronic, pop, latin, cumbia, cumbia mexicana",236c63bf-a13e-4aaa-95c8-e37cc9382289
Sabor Maracuyá Desnuda,Album,Gilberto Rodriguez y Los Intocables,2018,"latin, rumba, cumbia, guaguancó",e84da6f3-d458-4f24-9ae2-ccc1807cf57f
"Balkumbia, Vol. 2",Album,Balkumbia,2018,cumbia,75b32e00-46d6-4f20-bf6a-9a0e5c82a9b7
¡Ya no más!,Album,Brain Damage,2018,"reggae, dub, cumbia",59489069-6d06-4d55-9cbb-cfd51f57abb9
Moontribe,Album,Moontribe,2018,cumbia,6b25693f-1bed-4d51-a338-ffb4eb989bf1
Vitalys,Album,Neenboo,2018,"electronic, ambient, funk, latin, cumbia",e1959be8-6806-46d0-9854-ea64e719798f
Swing 80,Album,Milton Salcedo,2018,"salsa, latin, merengue, cumbia",1aeeaedd-e062-451b-b185-9633cc871601
Cafe Bizarre,Album,Heavy Gummi,2018,"ska, reggae, polka, cumbia",2f7232de-43f8-400b-a7d0-abf1180f72d8
Not Easy to Cook,Album,Cannibale,2018,"cumbia, exotica",8d7f63ea-67c6-4664-ac2f-41deb2514fce
Tierra De King Coya,Album,King Coya,2018,"electronic, dubstep, latin, cumbia",27b7ee1a-4740-4585-af57-3df480e0d06c
How Sweet The Sound,Album,G.Rag y los Hermanos Patchekos,2018,"folk, country, cajun, latin, cumbia",ccee03d7-9e06-41ac-9a9b-79860240cf92
Ojos,Album,Mente Orgánica,2018,"downtempo, folk, electronica, cumbia",0e373988-48cc-4ade-9d89-fc167417ad4a
Tributaries: A Remix Album,Album,El Búho,2018,"electronic, electronica, folktronica, cumbia",6ccef92a-0712-43ee-b6a6-9673c959f362
"Dur Dur of Somalia - Volume 1, Volume 2 & Previously Unreleased Tracks",Album,Dur‐Dur Band,2018,"afrobeat, cumbia",37210b72-dd87-4a31-a67a-f15962092e19
Oye Manita,Album,Totó la Momposina,2018,"cumbia, porro",bdfe8034-a0d9-4d78-a25c-e0f20c474d9b
Visit Malphino,Album,Malphino,2018,"latin, cumbia",19f73dd9-35b6-490e-9bda-d60c9d6cf687
Ricarda Cometa 2,Album,Ricarda Cometa,2018,"noise, experimental, latin, cumbia",9bf65e7a-a35e-45c8-a717-c506c58387c1
Jallalla,Album,Lagartijeando,2019,"electronic, latin, cumbia",df9cea84-d5e6-4a52-822b-a724c38fba51
Historia natural,Album,Los Pirañas,2019,"latin, cumbia",899db448-a71c-4b35-9bf6-92d70ec30d70
Superbailable Vol. 2,Album,Orquesta Cumbia Grande,2019,cumbia,bd4367fd-0066-4387-8d14-740ff9a365e5
El Indio Conakry,Album,La Rueda,2019,cumbia,9d292b21-6c2d-4336-85ba-8d3038ca85da
Mogadisco - Dancing Mogadishu - Somalia 1972-1991,Album,Various Artists,2019,"reggae, funk, disco, afrobeat, cumbia",f77674dc-617f-4524-ac44-200306cd679d
Jambú e Os Míticos Sons Da Amazônia,Album,Various Artists,2019,"latin, cumbia",53da0af0-6e2a-4fb3-bdb2-364044451dcc
Grupo Jejeje,Album,Grupo Jejeje,2019,"latin, cumbia, cumbia sonidera",c77cb285-17df-45b5-a95c-8e93ea3fb441
Cumbia Cosmonauts & The Radio Africa Band,Album,Cumbia Cosmonauts,2019,"electronic, reggae, latin, dancehall, cumbia",a6f22180-3731-49e6-926f-2d6d484dd272
Republica Moderna,Album,Solo Moderna,2019,"ska, swing, cumbia, ragga, mento",02bd78b2-f7e1-4ca1-91dc-068fdf87401e
Pinche Amor,Album,Amandititita,2019,"latin, cumbia",3edc8d21-2818-412b-86e6-98a362a9a81a
Le Petit Cumbiero de San Sebastián,Album,Lascivio Bohemia,2019,"electronic, cumbia, chicha, digital cumbia",5143c366-2a38-42a6-9121-a64e5595cd8c
Funky Rob Way,Album,Rob,2019,"afrobeat, cumbia, afro-funk",8c1bcce5-5669-47ef-b63e-6a9e752d0abd
Pour Me a Grog: The Funaná Revolt in 1990s Cabo Verde,Album,Various Artists,2019,"dance, latin, cumbia, funaná",95bf837f-e5a6-471c-9a35-f1a64bc18090
Bichote-k bailable vol. 1,Album,Various Artists,2019,"electronic, techno, latin, cumbia",10a1f580-c774-4b8b-83bd-337eb723b31e
"Libérate, Volumen 1 & 2",Album,YANGA,2019,"dance, reggae, latin, cumbia",3fcbde84-fa01-4eb0-a069-744a19467276
Anakena,Album,Anakena,2019,"reggae, latin, cumbia, bachata",44a81e31-44df-426c-a25e-549828eacc93
Ahomale,Album,Combo Chimbita,2019,"rock, psychedelic, cumbia",4733bd7f-5d7c-47a7-9c1d-ecfb2da02955
Fulgor,Album,Barrio Lindo,2019,"electronic, downtempo, latin, cumbia",
Cumbia City,Album,El Dusty,2019,"electronic, latin, cumbia",
El Sonido Exótico de Phantom Four,Album,The Phantom Four,2019,"rock, instrumental, afrobeat, cumbia",2e9c7dee-4448-4100-bcf9-096aaa9aa78c
Visión del ayahuasca,Album,Los Wembler’s de Iquitos,2019,"latin, chicha, cumbia amazónica",8715ad15-0d43-49c2-badd-e7e6b995350f
Tigrada,Album,Quitapenas,2019,"salsa, cumbia, soukous, champeta",ecb58d96-1973-48b0-b669-5948f4115946
Toño García: El último cacique,Album,Gaiteros de San Jacinto,2019,"electronic, dub, cumbia",6a8e45c4-f5e5-4fef-86f5-6ddade345fcd
Inéditos,Album,Damas Gratis,2019,"latin, cumbia villera",b35f4f72-de26-48c6-ad26-b1d9f880d5b8
De Mar y Río,Album,Canalón de Timbiquí,2019,"electronic, dub, cumbia",91082cb3-dd3b-4b38-90c6-77eab7b48140
Mambo mundial,Album,Chico Trujillo,2019,"latin, cumbia, pachanga",1ef577b9-0c18-49b9-8822-290ffa632abf
Al chile,Album,Lila Downs,2019,"electronic, pop, latin, cumbia",21bf7a22-d723-417d-ae08-27016d749b4e
Curandero,Album,Orkesta Mendoza,2020,"mariachi, cumbia",83d40cef-4ca7-47d2-ac0d-b641705239c7
VelkomBak,Album,Gypsy Kumbia Orchestra,2020,"latin, cumbia",51c57066-9fc5-44b2-8c86-96db82971ae7
Bailalo Duro,Album,Nkumba System,2020,"latin, cumbia",0b728fc3-f8d0-44ad-aae9-86a6d5777a35
Aurora Remixed,Album,Minük,2020,"electronic, electronica, folktronica, cumbia",a043b1d3-edc3-4ee3-a0b3-a6423d47d14f
Cumbia siglo XXI,Album,Meridian Brothers,2020,"electronic, experimental, cumbia",8b1d9a8d-848a-47bf-9a13-2fc0c37dbc7f
Cuando tengo fiebre veo la cabeza de un leopardo magnífico,Album,Julián Mayorga,2020,"latin, cumbia",b41cc00e-cc85-46c0-b00f-ca5659813b78
Ramas,Album,El Búho,2020,"electronic, electronica, folktronica, cumbia",40aab101-fba0-40eb-9726-991747e03629
Lo bueno está aquí,Album,Contento,2020,"punk, salsa, latin, cumbia, champeta",473b1049-5f23-4afa-9e36-a39952c0490f
Cera Perdida,Album,Frente Cumbiero,2020,"jazz, psychedelic, latin, cumbia, porro",3be4d934-f7f8-4091-95be-cceb8426eada
Cavalier Noir,Album,Le Bal Chaloupé,2020,"jazz, latin, cumbia, kuduro",faed625f-ae7f-4c08-90ce-1c9cc5e8f47b
Cumbiana,Album,Carlos Vives,2020,"pop, latin, reggaeton, cumbia, vallenato",2bb2352b-c40f-46ab-99a0-a34acea729e5
Tripiando al infinito en mi recámara,Album,Tropa Magica,2020,"rock, psychedelic rock, latin, cumbia",3dad0ec1-a465-4550-bb69-698e24a25941
Tropical Pressure Compilation,Album,Various Artists,2020,"reggae, dub, afrobeat, cumbia",044b03e4-b951-4709-8e89-b2ab8292da69
