titulo,tipo,artista,fecha-lanzamiento,generos,id
Pachito E'che / Impuesto de soltería,Single,Alex Tovar y su Orquesta del Hotel Granada,1949,"latin, cumbia, porro",423094ec-7001-4a85-a412-c3ee80178f2e
Na Europa,Album,Os Brasileiros,1958,"samba, latin, cumbia, forró",c049c924-8cc7-42f1-aec2-297f58629955
Dinamita,Album,La Sonora Dinamita,1961,"latin, cumbia, bolero, guaracha, porro",d6d8529e-52e0-4e1f-902e-aa3405c23ba7
La Sonora Cienaguera,Album,La Sonora Cienaguera,1962,"latin, merengue, cumbia, porro",27e32cc1-ec8a-4058-adf0-d0e773d4d12e
El camaleón,EP,Chico Novarro,1963,"pop, latin, merengue, cumbia",220a4b6e-3bef-4b82-a1b7-550d0c408bd1
16 grandes éxitos,Album,Peñaranda y Su Acordeón,1964,"latin, merengue, cumbia, vallenato, porro",9ccac673-2863-4aa8-8d66-3192fa08feb5
Super Combo Los Tropicales,Album,Super Combo Los Tropicales,1964,"salsa, latin, merengue, cumbia",a72e674d-7bae-4325-9401-91355b9dc346
Cantos de mi tierra y de mi raza,Album,Leonor González,1964,"latin, cumbia",c995be97-4921-46f7-93cf-d692428b0a41
Recuerdo De Los Morochucos,Album,Los Morochucos,1964,"latin, cumbia",
Más cumbias,Album,Various Artists,1964,"latin, cumbia",58e89049-11cf-440b-9c2a-5a57617651fe
"Quizás, quizás, quizás / El ladrón",Single,Jolly Land,1964,"latin, cumbia",ac24094f-7cd0-41dc-9c34-c0c01af3827b
Mi cafetal,Album,Marimba Hermanos Paniagua,1965,"latin, cumbia",ccbfb18c-cfda-40ba-a838-db55feae9e79
Cumbia con Mike Laure,Album,Mike Laure,1965,"latin, cumbia",1a7b6d7f-0af2-4ca2-947d-1a80d36ed36f
Cumbias y dengues,Album,Los Xochimilcas,1965,"rock, latin, cumbia, mambo",c79856f5-28b6-4280-b164-da7062059e73
Bombo y maracas,Album,Climaco Sarmiento y su Orquesta,1966,"latin, cumbia, bolero, porro",1205674f-a77b-4dc4-9575-fc4ba8112d91
Fuiste a Acapulco,Album,Los Xochimilcas,1966,"pop, latin, cumbia, bolero, guaracha",e0c5d4dd-a3b8-4797-bdb5-fbc1369742e4
Negra Linda,Album,Sonora Casino,1967,"latin, cumbia, descarga",e5ff986b-6fee-4d44-ab85-920fd866c718
¡Cumbiando…!,Album,Los Xochimilcas,1967,"latin, cumbia",1c51f863-8902-47e9-98e9-1012b4d4e391
Mi buenaventura,Album,Peregoyo y su Combo Vacaná,1967,"latin, cumbia, descarga, plena",63f81b68-e861-4df8-b6be-87a4c14772c6
Cumbayea,Album,Mario Allison y su Combo,1967,"salsa, latin, cumbia, pachanga, guaracha",46407c13-a8d3-41ba-ac1a-00e8ab73acbe
Burucuca,Album,Lucho Bermúdez y su Orquesta Sabanera,1967,"latin, cumbia, porro",f7d20090-14c6-4658-9c26-39759947ceee
Albacitos De Oro,Album,Polibio Mayorga,1968,"electronic, latin, cumbia",59a892c6-8263-4d4a-b7b9-9524992fe84b
Trago gorriao,Album,Alejandro Durán,1968,"latin, merengue, cumbia, vallenato",6f754c79-1294-4a04-acf6-0eb23a87a375
Mister Boogaloo,Album,Toño y sus Sicodélicos,1968,"salsa, latin, cumbia, guaguancó",daadfb13-6f70-43e1-859f-b4adae2c2ece
Cumbias de Colombia,Album,Various Artists,1968,"latin, cumbia",29294ee8-01fe-4f0f-915a-652eca972f49
Los Sideral's,Album,Los Siderals,1968,"rock, latin, cumbia",61abfb7a-4f8a-44ea-8ce2-d3087b9eada7
Ritmos espaciales,Album,Los Siderals,1969,"rock, latin, cumbia",eca779a6-f913-445f-bbcd-235ad0cb755e
Quiero amanecer / La pollera colora,Single,Los Llopis,1969,"latin, cumbia",ff70362d-3422-4b78-a2c4-c6beeed1172f
Sabor De Danza / Ramita De Matimba,Single,Freddy Roland,1969,"latin, cumbia",a863c905-3c79-4e76-bb2d-8f5d1b36cbb2
Juaneco y su Combo,Album,Juaneco y su Combo,1969,"latin, cumbia, descarga, bolero, guaracha",3cdc9451-be84-4c73-91cd-45b4b1104f65
¡Se formó la salsa!,Album,Roberto de la Barrera y su Sonora,1970,"jazz, salsa, merengue, cumbia, descarga",6cf3319e-c7fd-4e1f-8c84-dd7ebfbd9a93
Cum Cumbele,Album,Michi Sarmiento y su Combo Bravo,1970,"latin, cumbia, descarga, guaguancó",cd9eccd6-61f9-4d73-b194-a983bd97756d
El gran cacique,Album,Juaneco y su Combo,1970,"psychedelic, latin, cumbia, guaracha",9858cd0a-eff8-4775-bde2-14c7234e0120
Olvidame Si Puedes / Es Tarde Ya,Single,Orquesta Hermanos Flores,1970,"latin, cumbia",45c1e42a-6a31-4915-b4a7-b833e134fb2c
Sonora Borinquen,Album,Sonora Borinquen,1970,"latin, cumbia, bolero, guaracha, plena",ee0087de-f4ad-4d9a-a22b-c9fb25eb14f8
En la cumbre,Album,Los Destellos,1970,"rock, psychedelic, latin, cumbia, guajira",0e514308-b03d-4c74-ad4d-c6491a3d503a
Ritmo Sabroso,Album,Los Hermanos Martelo,1970,"latin, merengue, cumbia, bolero, porro",7166a805-f908-4674-a983-9fe2e17f1f65
Voy a la fiesta,Album,Andrés Landero y su Conjunto,1970,"latin, cumbia, vallenato",75daeb5c-8d93-4eec-8f2a-805ebed3456e
"Nunca, nunca, nunca / El mecate",Single,Los Sonor’s,1970,"latin, cumbia",48675c42-7ad4-4a66-9eb0-9d7d257af87b
Ritmo Y Sabor Con Los Imperial's,Album,Los Imperial's,1971,"electronic, salsa, latin, merengue, cumbia",8507eab9-a6df-407c-8a61-f4e6967ffd19
Lo mejor de Los Galleros,Album,Los Galleros,1971,"latin, cumbia, porro",22d79d22-d1b9-4467-937a-dc494a7bc143
Los éxitos,Album,Lucho Bermúdez y su Orquesta,1971,"latin, cumbia",c9e60d6b-c9c7-4c01-a317-ba77b8c71cd0
Romance Avileño,Album,Los Avileños,1971,"salsa, latin, cumbia",21bbb7f8-97e4-41a6-83be-00606de039a8
Aníbal Velásquez y su Conjunto,Album,Aníbal Velásquez y su Conjunto,1972,"latin, merengue, cumbia, vallenato, boogaloo",4dfad8b9-a397-492d-9c47-42a6830765e5
La machaca,Album,Pedro Laza y sus Pelayeros,1972,"latin, cumbia",3712d10b-a6be-44e8-9897-45c8c03f84f4
La bocina / Tu cosita,Single,Los Girasoles,1972,"latin, cumbia",a567e6e0-e230-48c5-863c-e05e24f04ca8
Al Ritmo de los Wembler’s,Album,Los Wembler's de Iquitos,1972,cumbia amazónica,0cef72c6-a3a0-4ae0-af71-6c7814081415
Trompeteros,Album,Sonora Casino,1972,"psychedelic, latin, cumbia, descarga, guaracha",cf3f6bd7-2bfb-417e-9162-87c94077ec1c
El Sonido Del Silencio,Album,Los Quantos,1972,"psychedelic, latin, cumbia",23f842cb-a2c0-4bb2-a3f4-2bbc54e03962
Quiero...,Album,Poppy y sus Pirañas,1972,"psychedelic, latin, cumbia, guaracha",09223620-1ab1-45b3-afdb-21010d8717bf
Matamoros querido,Album,Costa Azul,1972,"latin, cumbia",914d6b87-205f-49fc-89be-2c1fe2c5ebe2
El sonido selvático,Album,Los Mirlos,1973,"pop, ballad, latin, cumbia, bolero, guaracha, plena, cumbia amazónica",c8fb6e71-aafc-4428-925b-1b7ef713d9c7
Golpiando,Album,Various Artists,1973,"latin, cumbia, vallenato",7b7af919-33b1-42e6-99f6-c10b297e070f
Entregando éxitos bailables,Album,Billy y su Combo,1973,"latin, merengue, cumbia",36b5d68e-8de5-4dbd-a714-ec48751339cb
Traigo salsa,Album,Los Papasotes,1973,"salsa, latin, cumbia, guaracha, guaguancó",06c5f8a2-a751-4cc9-bfce-06896d3e95be
Los Pakines,Album,Los Pakines,1973,"rock, pop, ballad, latin, cumbia",19bfc63b-8b26-42cb-9a87-e83ea3f00d44
Cumbias y gaitas famosas de Colombia,Album,Various Artists,1973,"latin, cumbia",4bd4f72a-2155-46b5-972e-de311a8bc2f2
¡Golazo tropical!,Album,Enrique Lynch y su Conjunto,1973,"funk, psychedelic, salsa, latin, cumbia",a7213f50-2816-488e-a89c-ab50047a482f
La danza de los mirlos,Album,Afrosound,1973,"jazz, psychedelic, latin, cumbia",27fd84af-aae0-4cc8-a47c-24dd2859fa22
Billo '73,Album,Billo's Caracas Boys,1973,"latin, merengue, cumbia, bolero",
¡Tremendo Ritmo!,Album,Los Orientales de Paramonga,1973,"psychedelic, latin, cumbia, guaracha",
El acordeón pitador de Lisandro Meza,Album,Lisandro Meza y su Conjunto,1973,"latin, cumbia, vallenato, charanga",326ed49a-7660-4d08-b060-17be02cc516d
El último tango,Album,Los Melódicos,1973,"latin, cumbia",36241a47-4c63-477f-b0b7-22c830a9aafd
Por Borracho,Album,Orquesta Hermanos Flores,1973,"latin, cumbia",b2a421e4-511c-4155-9ff9-8895c77cc8b4
Sabor Panameño,Album,Puerto Rico,1973,"latin, cumbia, guaracha, guajira",3fcff9a9-63c7-4792-bbb8-0c2319c24373
Los Astros,Album,Los Astros,1973,"salsa, latin, cumbia",c9d5b55d-534a-4f30-a91a-6b90596c3282
Nelson internacional,Album,Nelson y sus Estrellas,1974,"salsa, latin, cumbia",a1247c96-0d4d-4af7-878d-7e5cb4bd4563
El papasito / Linda mariposa,Single,Grupo Rosado,1974,"latin, cumbia",cee0a802-cbe1-4d95-9a5f-24aed964f845
Onda Triqui,Album,Sonido 2.001,1974,"salsa, latin, cumbia",67ce9208-06d1-4d2a-a522-4236a2105ffc
Echando un pie sin complejos,Album,Los Satélites,1974,"salsa, latin, cumbia, bolero",
Teléfono a larga distancia,Album,Los Xochimilcas,1974,"latin, cumbia, danzón",9f273e3e-e622-4bcd-ba4d-fb4fefecbc2f
Tropical Florida,Album,Tropical Florida,1975,"pop, latin, cumbia, bolero",0a82054f-604e-4168-b25a-cb97ba5358b3
¡¡ Campeones !!,Album,Los Girasoles,1975,"salsa, latin, cumbia",304f5473-ea0a-41c8-b267-d928c2d727bc
El brujo,Album,Juaneco y su Combo,1975,"rock, psychedelic, latin, cumbia, bolero",dc911975-fd98-4908-bde1-9b68c259c1dc
Billo'76,Album,Billo's Caracas Boys,1975,"flamenco, latin, cumbia",
Sabor.. sabor.. sabor,Album,Sonora del Caribe,1975,"latin, cumbia",1131d13b-2e64-4270-a327-e367ca389c74
"La música brava!, vol. 11",Album,Don Medardo y sus Players,1975,cumbia,34d0f5fd-894b-4c09-8010-517f1d8c2812
La danza del petrolero,Album,Los Wembler's de Iquitos,1975,"psychedelic, ballad, latin, cumbia, guaracha",944f4efc-9433-4a82-93ed-5591eda10e44
..El Fabuloso!,Album,Grupo Celeste,1975,"rock, psychedelic, latin, cumbia, chicha",13f8f15e-9dd9-486c-8d24-c38850385b1f
Exclusivo,Album,Sonora Borinquen,1975,"latin, cumbia, plena",fdce8c55-c46e-4df6-aa40-dbdd474608e2
"Los trece de la fama, vol. 10",Album,Don Medardo y sus Players,1975,"salsa, latin, cumbia, plena",ca228619-e183-4c26-839a-9ec841e32d65
Cumbias de oro,Album,Alfredo Gutiérrez y sus Acordeones Dorados,1976,"latin, cumbia",71926c23-b70e-428c-9c1c-0e16f77f2d99
A Bailar Con La Orquesta Los Caribes,Album,Los Caribes,1976,"salsa, latin, merengue, cumbia",d151c7e0-30f2-474e-a64a-7acd78baa39c
Adolfo Echeverría y La Gran Banda!,Album,Adolfo Echeverría y La Gran Banda,1976,"salsa, latin, merengue, cumbia",d83ab9a8-2511-45bc-86ea-14b5ca400048
Safari colombiano,Album,Various Artists,1976,"latin, cumbia",dcdc1314-349d-4db5-a019-ad28648039d2
Vuelvo a cantar,Album,Chema Ramos y su Conjunto,1976,"latin, cumbia, porro",c95e80d8-cfac-43ce-a78f-1da3a5d56e0c
Las caleñas son como las flores,Single,The Latin Brothers,1976,"salsa, latin, cumbia",2a6a345a-5719-44c0-a1bb-ef2597b37443
El Estilo Elegante Del Poderoso...,Album,Grupo Naranja,1977,"latin, cumbia",
Colegiala / Sueñas que te amo,Single,Los Ilusionistas,1977,"latin, cumbia",9060a111-8332-4b5a-9c2f-18b42fadea9c
Sabrosa salsa,Album,Pete Vicentini,1977,"salsa, latin, cumbia, guaguancó",346431d4-f859-4e95-b450-2ef15c9491e2
Fiesta en la selva,Album,Los Wembler’s de Iquitos,1977,"latin, cumbia",79f03839-fb8d-4df9-871e-d2f2ad7e0ad7
Exquisita... Música bailable,Album,"Ismael ""Chato"" Rivera",1977,"salsa, latin, cumbia, guaracha",b284ba8c-5bdc-4050-934e-19da7b0b52cd
La gitana enamorada,Album,La Super Banda de Don Filemón,1978,"latin, cumbia, guaracha, porro",782607c4-b2b9-487d-950d-431604d2ca4b
Cumbia amazónica,Album,Los Mirlos,1978,"latin, cumbia",e1c4fd1e-e744-49bc-b8e4-a87ce1b2b29c
La negra candelosa,Album,Policarpo Calle y los Tremendos,1978,"latin, cumbia, vallenato, porro",80ec28cd-0dca-4ef1-b1cd-eacb913f1089
Ritmo de bongó,Album,Conjunto Miramar,1978,"latin, rumba, cumbia, porro",457e2170-f7c6-49b3-8d42-8f8bd8390ac7
Lambada das Quebradas,Album,Vieira e Seu Conjunto,1978,"latin, cumbia, pachanga, lambada",d89035a0-4947-4ff1-a7c2-5cede314566e
Y estoy llorando,Album,Juanello,1978,"rock, latin, cumbia, tejano",4fbc5219-7124-48b3-b8d8-5a339f0774db
Exitos ...Exitos ...Exitos,Album,Chacalón y la Nueva Crema,1978,"latin, cumbia",bb02e0b6-107b-4489-bbc1-d281a62102bc
79,Album,Los Graduados,1978,"latin, cumbia",e0231c3b-8e36-4921-acd5-52a32bc45992
Conjunto África,Album,Conjunto África,1978,"salsa, latin, merengue, cumbia, bolero",d5b5f017-eaea-4b7b-a8c2-34a9f81cbdcc
Chacalón Y La Nueva Crema,Album,Chacalón y la Nueva Crema,1978,"psychedelic, latin, cumbia",d0695840-1792-4212-a359-e6f43f8ce10e
Cumbias tabaco y ron,Album,Various Artists,1979,"latin, cumbia",27bde00d-c33a-4f45-a9cb-e7e4d11b46a1
La porra caimanera,Album,Policarpo Calle y Su Conjunto,1979,"latin, cumbia, porro, guaguancó",648b6cc9-fef5-4913-a5bb-22fbfe228f94
Organo Colombiano,Album,Alejandro Bernal,1979,"latin, cumbia",
La clavada,Album,La Cumbia Moderna de Soledad,1979,"funk, soul, salsa, afrobeat, cumbia",7b03404e-0e25-4710-8179-2f25a1a8e656
"Alegres villancicos para esta Navidad, vol. 23",Album,Don Medardo y sus Player's,1979,"latin, cumbia",83ddb4f9-863c-4d2c-9d48-21cb3e975616
Justo Betancourt,Album,Justo Betancourt,1979,"salsa, latin, cumbia, bolero",2de4fcd0-9164-4c72-9f43-7e761d1880e9
"Solito por el mundo: Contestación a la traicionera, vol. 21",Album,Don Medardo y sus Player's,1979,"latin, cumbia",02d864aa-4806-4750-a491-2ecfabab6842
Cumbia enamorada / La vecina,Single,Los Caribes,1979,"latin, cumbia, vallenato",3ff89479-ad26-45e9-828b-c0b74ce83886
Para todo el mundo,Album,Los Destellos,1980,"latin, cumbia",09bfd78a-166c-41dd-8bda-71de8c3f2700
Vol. 3,Album,Los Madrugadores Del Valle,1980,"latin, cumbia, bolero, ranchera, norteño",f9b24cc0-bbcc-40a7-95a6-69fe2bad550d
Lucho Argaín y La Sonora Dinamita,Album,Lucho Argaín,1980,"salsa, latin, cumbia",d09bcb06-9f06-4151-bd10-b6605f718c68
El Milagro Verde,Album,Los Mirlos,1980,"latin, cumbia",
Pachuco,Album,Jonny Chingas,1980,"funk, latin, cumbia",
Que chévere... vol 2,Album,Rodolfo Aicardi,1980,cumbia,46ff7192-f327-4fbe-9647-58ece683ec96
El rock de la langosta / Margarita,Single,Various Artists,1980,"rock, garage rock, latin, cumbia",e1cbb979-fb90-49d8-b23b-29ccfcdfad42
Mi Indecision,Single,Tropical Barrio Pobre,1980,"latin, cumbia",f27de21f-af83-49fe-b358-594e8814af96
Con gusto y gana,Album,Joe Arroyo y La Verdad,1981,"salsa, latin, merengue, cumbia, plena",d8a9f6e2-5c58-4ff6-abbf-6a2996327a1c
Tu eres mi pena,Album,Los Barón de Apodaca,1981,"latin, cumbia, ranchera",868b56e4-afe2-49c2-b4b8-7b82cc40f84c
Maleficio,Album,Manuel Mantilla y orquesta,1981,"salsa, latin, cumbia",0e4829ad-0573-4552-9b32-9b2b6dafa6e9
Calientísimo,Album,Los Soles de Colombia,1981,"salsa, latin, cumbia",1871b814-fb66-4a43-8e74-73f911120853
México y Colombia,Album,Sonora Dinamita,1981,"latin, cumbia",e4083cce-defb-4207-a0d6-4ef97031b37c
Los Vecinos,Album,Los Vecinos,1981,"latin, cumbia, porro, música criolla",1930cc5a-4084-43bd-a2c6-174fb4607de8
Cumbia Reina / Rosa Mar,Single,Orquesta De Los Hnos. Flores,1981,"latin, cumbia",5cc1919b-fae5-48f1-9807-e85ef06d24cd
Que tal!,Album,Grupo Karakhol,1982,"latin, cumbia",5ecb3c1f-bd81-48bc-a644-35e1af3b6e70
El retorno de Manzanita,Album,Manzanita y Su Conjunto,1982,"latin, cumbia",92230ce8-7c9c-475d-86d6-58afe7cbd971
El Soberano De La Cumbia,Album,Chacalón y la Nueva Crema,1982,"latin, cumbia",01068029-1ea8-4399-967a-e0da72340c5c
Sonora San Francisco,Album,Sonora San Francisco,1982,"salsa, latin, cumbia",
Grandes éxitos de...,Album,Juaneco y su Combo,1982,"latin, cumbia",830fd4d9-5616-4efb-aa95-4a28a4a5e34a
La cumbia nació en Baru / Las velas encendidas,Single,Sonora Dinamita,1982,"latin, cumbia",caf1327a-e9f2-4c9e-950d-a87b43704dcb
Chico Lessa,Album,Chico Lessa,1982,"funk, soul, salsa, afrobeat, cumbia",ffd1f0f2-5da6-4a17-8c41-62dc63bfe796
Cuando yo diga / El Profesor rui rua,Single,Los Casinos de Venezuela,1982,"latin, cumbia, porro",359ecf55-b271-42d6-bf69-4a78cc5f5273
La Colegiala • Alay Cuy Cuy,Album,Son Caribe,1982,"funk, disco, latin, merengue, cumbia",bbc5fc6c-7263-468d-82e4-4b2c83cfaa60
Baile al son de la banda,Album,Banda Sinaloense El Recodo de Cruz Lizárraga,1982,"latin, cumbia, ranchera",61652afe-e9e1-4748-9c7b-422967c82e58
Los gustos de Victor Perez / Ron con Coca Cola,Single,Los Solistas,1982,"latin, cumbia",5f32cf9f-d46b-4971-99ae-224af49a45a0
La Negra Ine / La Canelosa,EP,Los Caribes,1982,"latin, cumbia, porro",345d23d8-45aa-4c1e-8353-37ecf92b0a1a
La colegiala,Single,Rodolfo,1982,"latin, cumbia",a57b6a60-4b77-4cb1-8076-84fc709ffac9
Ojitos mentirosos,Album,La Sonora del Peru,1982,"latin, cumbia",52b52160-cecb-4194-97da-9e3ba8343ec7
La cumbia nació en Barú,Album,Sonora Dinamita,1982,"latin, cumbia",e6be28d5-a1b8-4fe4-9a03-6e347be33618
La amenaza musical,Album,Grupo Sabotaje,1982,"salsa, latin, cumbia, guaguancó",2e1656af-780f-4805-acae-6b8c31863b5c
Los auténticos,Album,Los Shapis,1982,"latin, cumbia",679bb59e-1a10-45bf-a0ab-0b0f728eefdf
Lo máximo,Album,Pastor López,1982,"latin, cumbia",a9c61221-7be7-40c6-943a-d329a14ff79b
Actuando,Album,Joe Arroyo y La Verdad,1983,"salsa, latin, cumbia",80da500e-0000-484d-80ef-03070965df16
Busco un amor / Negrita Caridad,Single,Combo del Caribe,1983,"latin, cumbia, porro",b9080a42-87c8-4e75-b237-67e21259e289
Sorbito de champagne / Increible,Single,Pastor López,1983,"salsa, latin, cumbia",1975dac7-9e43-407e-b530-f731875c7fd3
¡Piña para todos!,Album,Juan Piña,1983,"latin, merengue, cumbia, guaracha",54e16633-65e7-483c-88a8-a93c02718aca
La cumbia de los cuervos / Primer amor,Single,Juaneco y su Combo,1983,"latin, cumbia",41bde38c-c426-416d-bb97-ac14649ee948
Los Admirados De La Nueva Crema,Album,Chacalón y la Nueva Crema,1983,"latin, cumbia, guaracha",858ed675-d615-4612-a248-76142c0fbcb6
Orquesta Hermanos Flores,Album,Orquesta Hermanos Flores,1983,"latin, cumbia",f1b1507f-20eb-4bbc-80af-c9ddb18b58e5
Toda La Música!,Album,Los Caribes,1983,"latin, cumbia",436216f1-e852-49b9-ae14-aa4f94558707
Levántame... con estas cumbias,Album,Eusebio y Su Banjo,1983,"psychedelic, samba, latin, cumbia, bolero, guaracha, cumbia peruana",7f74be2e-506a-49eb-ae22-a4b4282c7fb1
Solo cumbias,Album,Lisandro Meza,1983,"latin, cumbia",ab3733b9-22bf-4bac-a8b6-cb315e794e11
Así son las samarias / Cumbia de pescadores,Single,Memo Argote y Su Grupo Majestad,1983,"salsa, latin, cumbia, porro",2b4f4254-f0d5-4f7c-8808-03c75f9fb281
Su Majestad la cumbia / Francisco el hombre,Single,Las Emes,1983,"latin, cumbia",ad833fc5-e643-42dd-8ccd-ff6f4d2a8dac
Morena / Tiempos idos,Single,Adolfo Pacheco,1984,"latin, cumbia, vallenato",9d7322f6-bdfd-4f5e-856f-d3b339d1ee2d
Mis primeras grabaciones,Album,Selena,1984,"pop, ballad, latin, cumbia, bolero, tejano",d6d14a1c-35f0-4789-8b7c-f60adcc4f2a5
La guagua / Magdalena,Single,El Combo Candela,1984,"latin, cumbia, porro",44975195-691c-41b6-8fe3-1c3784dea67c
Grandes éxitos de Lisandro Meza,Album,Lisandro Meza,1984,"latin, cumbia, vallenato",800eff34-1e98-49d1-813d-5abc18dfe831
El Pipiripau,Single,Los Plebeyos,1984,"latin, cumbia",841e0088-fa96-431a-951c-dcdd72bd522f
Si yo muero / Triste y alegre,Single,Pastor López y su Combo,1984,"latin, cumbia",9df23736-adba-4d63-b038-cdb750ccf62b
Que ritmo!! Con la autentica Sonora San Francisco,Album,Sonora San Francisco,1984,"latin, cumbia",67c73265-7843-4c6b-9bac-36dadc533178
Colombia tierra hermana / La niña triste,Single,"Manuel González, Su Organo y Ritmos",1984,"latin, cumbia",7e8e855d-b4df-4cfc-94f7-73b052293814
Hasta amanece',Album,Joe Arroyo,1984,"salsa, latin, cumbia",2eec56e9-76c0-466d-b580-fbef6fdec63f
La envidia / Muchacha de las orillas,Single,Alfredo Barrantes,1984,"salsa, latin, cumbia",6d2a7d08-1983-46d6-9ddf-cdf8c110c8ce
Mal agradecido / Guaba,Single,Gladys Santos,1984,"salsa, latin, cumbia, guaguancó",096c9f01-5b2c-42c6-8340-f913efe85013
Bailando y gozando con 16 éxitos tropicales,Album,Various Artists,1985,"salsa, latin, cumbia",76bab551-6df1-4191-b254-ccff7e62f6bb
Barranquilla Tiene Sed!,Album,Los Caribes,1985,"salsa, latin, cumbia",74cbea14-867d-4d00-b500-e0b9b4260705
"Vol. 5 Tu Vida, Mi Vida",Album,Chacalón y la Nueva Crema,1985,"latin, cumbia",6595f484-50c3-433e-bcec-75fe07a05506
“Ane Jue” Ellos son,Album,Son Palenque,1985,"latin, cumbia, champeta",bf2c58f0-f188-4681-ad4e-c57ffc5ad8a9
Sergio el bailador,Album,Bronco,1985,"ballad, latin, cumbia, pachanga, tejano",0ef8c8b9-0f7e-48e3-98be-21ec09291044
Ni Tu Amigo Ni Tu Amante,Album,Los Traileros Del Norte,1985,"latin, cumbia, bolero, norteño",98f84356-1510-41f8-baa0-4226b4d4fba5
Me le fugué a la candela,Album,Joe Arroyo y La Verdad,1985,"salsa, latin, cumbia",a4348a22-4542-464b-8fcb-441932c62b4e
Cumbia sampuesana / Con mi ritmo - ¡Si se puede!,Single,Manuel Gonzalez Su Organo y Ritmos,1985,"latin, cumbia",ad7d9eab-20ae-40c4-8a11-82e628dda48f
"Street Music Of Panama - Cumbias, Tamboritos, Mejoranas",Album,Various Artists,1985,"folk, latin, cumbia",a7c06e01-4e1f-43c6-a239-669fd49d6285
Hasta que amanezca / Vamos a beber,Single,Adolfo Echeverría y su Orquesta,1986,"latin, cumbia",d3c2cb5f-1549-47b8-a0d2-eb8a79c32595
Las Primas,Album,Las Primas,1986,"latin, cumbia",76289177-9da9-4855-ba4c-52b1e27d2038
Solitos los dos / Luz de cumbia,Single,Aníbal Velásquez,1986,"latin, cumbia",33327f83-e431-4dca-865f-049a46ca1678
Vol. 01: Baila suavecito,Album,Agua Marina,1986,"latin, cumbia",be5cce0f-6bd2-49eb-bf82-a002efd625cd
"50 años de música tropical, vol. 3",Album,Various Artists,1986,"latin, cumbia",607c08f9-8df1-4193-8532-8cabe467427c
Tito Flores y su Orquesta San Vicente,Album,Tito Flores,1986,"latin, cumbia",3278e511-52c3-4c1d-9e7d-944d7fdd1995
La suavecita / A paso lento,Single,Cuarteto Continente,1986,"latin, cumbia",352f6f5d-58b7-4669-a16c-5fbfaf25cada
Chico vacilon / Hoy voy a tomar,Single,La Trombanda de Chick,1986,"latin, cumbia",cf5998de-c0db-441f-9905-42616d94f8e0
¡Indomable!,Album,Bronco,1986,"ballad, latin, cumbia, norteño",692d2555-0808-494b-b810-fa74c213ae20
El hombre del palo,Album,La Renovación,1986,"salsa, latin, cumbia",b236efb2-1b87-41c2-9f1a-87882e6e6b1b
Huayayay / Quédate un poco más,Single,Grupo Fantasma,1986,"latin, cumbia, vallenato",
Musa original,Album,Joe Arroyo y La Verdad,1986,"salsa, latin, cumbia, compas, guaracha",c438de7e-34ce-4a79-9b19-da97aa49c42d
Aventurera / Coquetona,Single,Grupo Tayrona,1986,"latin, cumbia, vallenato",aaf1d554-e4f5-43cd-82c9-6c24b9645a2a
La Unión Latina,Album,La Unión Latina,1986,"salsa, latin, merengue, cumbia",70a90111-397b-4e50-8601-638515fe4e2e
Hasta que se rompa el cuero,Album,Integracion Porteña,1986,"salsa, latin, cumbia",b9fac0ad-977d-4b58-abac-78a30280562b
Cumbias de oro: 16 grandes éxitos,Album,Sonora Dinamita,1987,"salsa, latin, cumbia",8c91082f-5a40-491c-89ef-b32a7300e3a0
A Bailar,Album,Los Moros,1987,"pop, latin, cumbia",d0b404dc-6426-4857-adb6-4b4b0338b8aa
Las coronelas,Album,Steve Jordan,1987,"polka, latin, cumbia, ranchera",e83c39b0-0be7-4d83-89ac-dd97d22597df
De punta a punta,Album,Carlitos Jiménez,1987,"latin, cumbia",b34eb864-79fe-43f5-8f7a-ad49fb12dfbf
Con sabor tropical,Album,Unión Latina,1987,"latin, cumbia, guaracha, porro",6c9b912a-c943-4849-80fd-94fdc466af56
Vol. 02: Sirena del amor,Album,Agua Marina,1987,"latin, cumbia",5769bfe9-02a6-4fe2-a5db-32dda29b4717
Recuerdos con Los Melódicos,Album,Los Melódicos,1987,"funk, salsa, latin, merengue, cumbia",fd7bff30-99b1-4c85-a83c-032e3038d861
Sabor a chicha,Album,Walter León,1987,"latin, cumbia",55b62b85-cd49-4412-bc64-f29316018798
La llave del sabor,Album,Manolo Mora y el Grupo Güiro,1987,"salsa, latin, cumbia, boogaloo, champeta",90a3d8b0-6fb1-43ad-be2c-4cad58dee7e0
Lo mejor de Mike Laure,Album,Mike Laure,1987,"latin, cumbia",52050e98-b08c-45ba-b1d8-d4d0500cfbe0
Alegría tropical,Album,Various Artists,1988,"salsa, latin, rumba, cumbia, porro",3ed96da6-d7dc-48d2-b910-fd27033240d1
Volveré,Album,Adrián y Los Dados Negros,1988,"latin, cumbia",a6e2ebd8-c64e-4f1f-8ade-3f8834bb5bf5
Cumbia Pop,Album,Cumbia Pop,1988,"pop, latin, cumbia, cumbia pop",b85569ca-d7c8-4b3e-b347-d07cd6ee9e48
No me hallo,Album,El Personal,1988,"rock, reggae, latin, cumbia, bolero",4f297202-342d-46cf-aaba-3df72d6cdd1a
Vol. 03: Soy pescador,Album,Agua Marina,1988,"salsa, latin, cumbia",
